checked_at,event_id,section_group,min_total_cents,min_prefee_cents,listings,usd_cad_rate,buy_url
2026-06-12T21:17:27+00:00,822775,200 Outfield,16400,12500,22,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6994b17a7f68d3e8ae606f48
2026-06-12T21:17:27+00:00,822775,500 Bases,9500,7200,25,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6a2c674897c791990de3f386
2026-06-12T21:17:27+00:00,822775,500 Home Plate,8100,6100,31,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69f26cda5d3b4e7cfc060d02
2026-06-12T21:17:27+00:00,822775,500 Infield,9300,7100,23,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69b31993f6fbc8b35433a6de
2026-06-12T21:17:27+00:00,822775,500 Outfield,8500,6400,13,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6a1e2e4099548238fd6a23a5
2026-06-12T21:17:27+00:00,822775,Baseline Reserved,24400,18700,38,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69c49367f6fbc8b354cedd76
2026-06-12T21:17:27+00:00,822775,Corner Reserved,21400,16400,26,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6973ca97e7fbadfb8e399989
2026-06-12T21:17:27+00:00,822775,Dugout Reserved,21000,16100,28,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6a2ba78897c791990df4ff35
2026-06-12T21:17:27+00:00,822775,Home Reserved,25300,19400,22,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6a189fcb3ab1c38d6858f08d
2026-06-12T21:17:27+00:00,822775,Premium Club,58500,44900,23,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69b724a0f6fbc8b35442b2c1
2026-06-12T21:17:27+00:00,822775,TD Clubhouse,46000,35300,7,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69b49287f6fbc8b354b7e695
2026-06-12T21:17:27+00:00,822775,TM Lounge,90000,69200,1,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/6a2b7a1297c791990d87dd93
2026-06-12T21:17:27+00:00,822774,100 Outfield,15900,12200,30,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/69a7b157c42be979a87c34c0
2026-06-12T21:17:27+00:00,822774,200 Bases,16100,12300,20,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a28467199548238fdaa1339
2026-06-12T21:17:27+00:00,822774,200 Infield,19600,15000,24,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/69f4a48050ae950bcbbb9338
2026-06-12T21:17:27+00:00,822774,200 Outfield,14700,11200,25,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a05fa463828919bf0b8ba47
2026-06-12T21:17:27+00:00,822774,500 Bases,7900,6000,19,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a2c674797c791990de37709
2026-06-12T21:17:27+00:00,822774,500 Home Plate,8100,6100,29,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/69b492faf6fbc8b354cb063e
2026-06-12T21:17:27+00:00,822774,500 Infield,7800,5900,23,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/692f0c6c4c87f865d0f45f16
2026-06-12T21:17:27+00:00,822774,500 Outfield,8200,6200,11,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a04db143828919bf0861397
2026-06-12T21:17:27+00:00,822774,Baseline Reserved,22100,16900,37,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a18b1cfb4e792377f619c04
2026-06-12T21:17:27+00:00,822774,Corner Reserved,18100,13800,24,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/697286afe7fbadfb8ee5a452
2026-06-12T21:17:27+00:00,822774,Dugout Reserved,20600,15800,25,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a2b66d997c791990dafdf29
2026-06-12T21:17:27+00:00,822774,Home Reserved,21900,16800,23,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a18b1cc5458f8458e5261bb
2026-06-12T21:17:27+00:00,822774,Premium Club,50400,38700,29,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/69b1558689f0a636ae4b17db
2026-06-12T21:17:27+00:00,822774,Standing Room Only,7700,5800,1,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/69cbc52653c05bd14540b919
2026-06-12T21:17:27+00:00,822774,TD Clubhouse,42700,32800,7,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/69b49304f6fbc8b354cc9aaa
2026-06-12T21:17:27+00:00,822774,TM Lounge,90000,69200,1,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a2b6ddd97c791990d7a8b20
2026-06-12T21:17:27+00:00,822774,Wheelchair,19600,15000,1,1.3977,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-16-2026-toronto-on-rogers-centre/events/68af4f68aa4e560883783099/listings/6a05dc2a3828919bf03bdf6c
2026-06-12T21:17:27+00:00,822773,100 Outfield,6600,5000,30,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6a235c7d0bc74e2e984bd587
2026-06-12T21:17:27+00:00,822773,200 Bases,6800,5200,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69a4ec82c42be979a84eabee
2026-06-12T21:17:27+00:00,822773,200 Infield,8300,6300,22,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6a07dce63828919bf0dc2859
2026-06-12T21:17:27+00:00,822773,200 Outfield,5500,4200,24,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69bdd672f6fbc8b3546d0aa0
2026-06-12T21:17:27+00:00,822773,500 Bases,2700,2000,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6a2c674b97c791990de4b3b1
2026-06-12T21:17:27+00:00,822773,500 Home Plate,2700,2000,29,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6a24d2f899548238fdb6fbfe
2026-06-12T21:17:27+00:00,822773,500 Infield,2800,2100,26,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69c2f16bf6fbc8b354433829
2026-06-12T21:17:27+00:00,822773,500 Outfield,2800,2100,17,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6939a8134c87f865d0bf7a54
2026-06-12T21:17:27+00:00,822773,Baseline Reserved,8400,6400,35,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69a4ec8ac42be979a84fa090
2026-06-12T21:17:27+00:00,822773,Corner Reserved,6800,5200,23,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69a4ec88c42be979a84f6889
2026-06-12T21:17:27+00:00,822773,Dugout Reserved,9200,7000,28,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69fc1f8350ae950bcb1aaed8
2026-06-12T21:17:27+00:00,822773,Home Reserved,10400,7900,22,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6a18a7696723d0489b26eb11
2026-06-12T21:17:27+00:00,822773,Premium Club,32600,25000,24,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69f204955d3b4e7cfc702347
2026-06-12T21:17:27+00:00,822773,Standing Room Only,5900,4500,1,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/6a2bf95597c791990d760cb8
2026-06-12T21:17:27+00:00,822773,TD Clubhouse,31000,23700,6,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-25-2026-toronto-on-rogers-centre/events/68af4f67afd35e5e7d64fe67/listings/69b492f5f6fbc8b354ca4c28
2026-06-12T21:17:27+00:00,822772,100 Outfield,3200,2400,31,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/69bdd671f6fbc8b3546cfb3a
2026-06-12T21:17:27+00:00,822772,200 Bases,6300,4800,25,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/69a4ec91c42be979a850bec9
2026-06-12T21:17:27+00:00,822772,200 Infield,7300,5500,22,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/69c6c66053c05bd145fb5f33
2026-06-12T21:17:27+00:00,822772,200 Outfield,2800,2000,23,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/697bd09d80822b968b6b53c7
2026-06-12T21:17:27+00:00,822772,500 Bases,2200,1600,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/6939a7634c87f865d0974555
2026-06-12T21:17:27+00:00,822772,500 Home Plate,2600,1900,24,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/6a24d33899548238fdc4a4dc
2026-06-12T21:17:27+00:00,822772,500 Infield,2700,2000,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/697286bfe7fbadfb8ee96808
2026-06-12T21:17:27+00:00,822772,500 Outfield,2500,1800,17,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/695d3f2223dd69cbf9478cd3
2026-06-12T21:17:27+00:00,822772,Baseline Reserved,7800,5900,38,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/69a4ec84c42be979a84eef04
2026-06-12T21:17:27+00:00,822772,Corner Reserved,6300,4800,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/697286afe7fbadfb8ee5a825
2026-06-12T21:17:27+00:00,822772,Dugout Reserved,9000,6800,29,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/692f05ee4c87f865d0ad88c8
2026-06-12T21:17:27+00:00,822772,Home Reserved,9000,6800,23,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/692f069f4c87f865d0d2dc6f
2026-06-12T21:17:27+00:00,822772,Premium Club,38700,29700,27,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/6a06066c3828919bf0f0ac8e
2026-06-12T21:17:27+00:00,822772,Standing Room Only,6000,4500,1,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/6a2bf7ff97c791990d29530a
2026-06-12T21:17:27+00:00,822772,TD Clubhouse,31000,23700,6,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-26-2026-toronto-on-rogers-centre/events/68af4f67f2def3b1e914a0ba/listings/69b492cdf6fbc8b354c384ae
2026-06-12T21:17:27+00:00,822771,100 Outfield,5800,4400,32,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/697bdbdc80822b968b8e1a96
2026-06-12T21:17:27+00:00,822771,200 Bases,6300,4800,25,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69ca830353c05bd14564a870
2026-06-12T21:17:27+00:00,822771,200 Infield,6100,4600,22,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69c6c66053c05bd145fb6106
2026-06-12T21:17:27+00:00,822771,200 Outfield,4900,3700,23,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/6913ab2b759318d49dae8ae6
2026-06-12T21:17:27+00:00,822771,500 Bases,2500,1800,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/6971b2cd319dd7a7f29b3d79
2026-06-12T21:17:27+00:00,822771,500 Home Plate,2700,2000,25,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/6971b2d3319dd7a7f29c5926
2026-06-12T21:17:27+00:00,822771,500 Infield,2700,2000,24,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69a4ec90c42be979a8504cb4
2026-06-12T21:17:27+00:00,822771,500 Outfield,2600,1900,17,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69a4ec91c42be979a850b7df
2026-06-12T21:17:27+00:00,822771,Baseline Reserved,7600,5800,37,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/6992454b7f68d3e8ae12cd40
2026-06-12T21:17:27+00:00,822771,Corner Reserved,6300,4800,23,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69a4ec8ec42be979a8501119
2026-06-12T21:17:27+00:00,822771,Dugout Reserved,9000,6800,31,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/692f05f04c87f865d0ade005
2026-06-12T21:17:27+00:00,822771,Home Reserved,9300,7100,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/6a18a1747feb8ad850fe5cb2
2026-06-12T21:17:27+00:00,822771,Premium Club,33500,25700,21,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69f204955d3b4e7cfc7022f1
2026-06-12T21:17:27+00:00,822771,Standing Room Only,5900,4500,1,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/6a2bf80497c791990d29ef4b
2026-06-12T21:17:27+00:00,822771,TD Clubhouse,31900,24500,6,1.3977,https://gametime.co/mlb-baseball/royals-at-blue-jays-tickets/8-27-2026-toronto-on-rogers-centre/events/68af4f68b645abdd501f0a46/listings/69f204215d3b4e7cfc5cd6c8
2026-06-12T21:17:27+00:00,822769,100 Outfield,8800,6700,30,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69bdd672f6fbc8b3546d08ac
2026-06-12T21:17:27+00:00,822769,200 Bases,10300,7800,23,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/6a08a58a3828919bf04ba807
2026-06-12T21:17:27+00:00,822769,200 Infield,12500,9500,22,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69a4ec82c42be979a84ea629
2026-06-12T21:17:27+00:00,822769,200 Outfield,8200,6200,23,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69bdd672f6fbc8b3546d0e0a
2026-06-12T21:17:27+00:00,822769,500 Bases,4400,3300,21,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69a03e63c42be979a84b4288
2026-06-12T21:17:27+00:00,822769,500 Home Plate,4600,3500,24,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69bd98f3f6fbc8b354813959
2026-06-12T21:17:27+00:00,822769,500 Infield,4600,3500,23,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/6992454b7f68d3e8ae12d4e4
2026-06-12T21:17:27+00:00,822769,500 Outfield,4800,3600,18,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69a4ec8ec42be979a85019f6
2026-06-12T21:17:27+00:00,822769,Baseline Reserved,14200,10900,42,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69a4ec8ac42be979a84fa779
2026-06-12T21:17:27+00:00,822769,Corner Reserved,11500,8700,23,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/697286bbe7fbadfb8ee85f5f
2026-06-12T21:17:27+00:00,822769,Dugout Reserved,15700,12000,30,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/692f07604c87f865d0fa6032
2026-06-12T21:17:27+00:00,822769,Home Reserved,15800,12100,22,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/692f069d4c87f865d0d26898
2026-06-12T21:17:27+00:00,822769,Premium Club,41100,31600,22,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69c56d9853c05bd145746183
2026-06-12T21:17:27+00:00,822769,TD Clubhouse,36200,27800,6,1.3977,https://gametime.co/mlb-baseball/mariners-at-blue-jays-tickets/8-28-2026-toronto-on-rogers-centre/events/68af4f6a0dcf1d7f796e5c85/listings/69b49343f6fbc8b354d57796
